 Hz,A/m,Oe
       1934.80000000,          6.61857603,           .08317148
       1935.20000000,          6.61720800,           .08315429
       1935.60000000,          6.61584053,           .08313711
       1936.00000000,          6.61447363,           .08311993
       1936.40000000,          6.61310729,           .08310276
       1936.80000000,          6.61174152,           .08308560
       1937.20000000,          6.61037631,           .08306844
       1937.60000000,          6.60901166,           .08305129
       1938.00000000,          6.60764758,           .08303415
       1938.40000000,          6.60628406,           .08301702
       1938.80000000,          6.60492110,           .08299989
       1939.20000000,          6.60355871,           .08298277
       1939.60000000,          6.60219687,           .08296566
       1940.00000000,          6.60083560,           .08294855
       1940.40000000,          6.59947489,           .08293145
       1940.80000000,          6.59811474,           .08291436
       1941.20000000,          6.59675515,           .08289727
       1941.60000000,          6.59539612,           .08288019
       1942.00000000,          6.59403766,           .08286312
       1942.40000000,          6.59267975,           .08284606
       1942.80000000,          6.59132240,           .08282900
       1943.20000000,          6.58996561,           .08281195
       1943.60000000,          6.58860937,           .08279491
       1944.00000000,          6.58725370,           .08277787
       1944.40000000,          6.58589858,           .08276084
       1944.80000000,          6.58454402,           .08274382
       1945.20000000,          6.58319002,           .08272681
       1945.60000000,          6.58183657,           .08270980
       1946.00000000,          6.58048368,           .08269280
       1946.40000000,          6.57913135,           .08267581
       1946.80000000,          6.57777957,           .08265882
       1947.20000000,          6.57642835,           .08264184
       1947.60000000,          6.57507768,           .08262487
       1948.00000000,          6.57372757,           .08260790
       1948.40000000,          6.57237801,           .08259094
       1948.80000000,          6.57102901,           .08257399
       1949.20000000,          6.56968056,           .08255704
       1949.60000000,          6.56833266,           .08254010
