 Hz,A
       3485.00000000,           .07445818
       3486.00000000,           .07443682
       3487.00000000,           .07441547
       3488.00000000,           .07439414
       3489.00000000,           .07437282
       3490.00000000,           .07435151
       3491.00000000,           .07433021
       3492.00000000,           .07430892
       3493.00000000,           .07428765
       3494.00000000,           .07426639
       3495.00000000,           .07424514
       3496.00000000,           .07422390
       3497.00000000,           .07420268
       3498.00000000,           .07418147
       3499.00000000,           .07416027
       3500.00000000,           .07413908
       3501.00000000,           .07411791
       3502.00000000,           .07409674
       3503.00000000,           .07407559
       3504.00000000,           .07405445
       3505.00000000,           .07403332
       3506.00000000,           .07401221
       3507.00000000,           .07399110
       3508.00000000,           .07397001
       3509.00000000,           .07394893
       3510.00000000,           .07392787
       3511.00000000,           .07390681
       3512.00000000,           .07388577
       3513.00000000,           .07386474
       3514.00000000,           .07384372
       3515.00000000,           .07382271
       3516.00000000,           .07380171
       3517.00000000,           .07378073
       3518.00000000,           .07375976
       3519.00000000,           .07373880
       3520.00000000,           .07371785
       3521.00000000,           .07369692
       3522.00000000,           .07367599
       3523.00000000,           .07365508
       3524.00000000,           .07363418
       3525.00000000,           .07361329
       3526.00000000,           .07359242
       3527.00000000,           .07357155
       3528.00000000,           .07355070
       3529.00000000,           .07352986
       3530.00000000,           .07350903
       3531.00000000,           .07348821
       3532.00000000,           .07346740
