 Hz,A/m,Oe
       1633.00000000,        265.52700111,          3.33671080
       1634.00000000,        265.36452835,          3.33466910
       1635.00000000,        265.20225428,          3.33262991
       1636.00000000,        265.04017854,          3.33059320
       1637.00000000,        264.87830076,          3.32855899
       1638.00000000,        264.71662058,          3.32652725
       1639.00000000,        264.55513765,          3.32449800
       1640.00000000,        264.39385159,          3.32247122
       1641.00000000,        264.23276205,          3.32044691
       1642.00000000,        264.07186867,          3.31842506
       1643.00000000,        263.91117109,          3.31640568
       1644.00000000,        263.75066896,          3.31438875
       1645.00000000,        263.59036192,          3.31237427
       1646.00000000,        263.43024961,          3.31036224
       1647.00000000,        263.27033168,          3.30835265
       1648.00000000,        263.11060777,          3.30634550
       1649.00000000,        262.95107754,          3.30434079
       1650.00000000,        262.79174062,          3.30233850
       1651.00000000,        262.63259668,          3.30033864
       1652.00000000,        262.47364535,          3.29834120
       1653.00000000,        262.31488630,          3.29634617
       1654.00000000,        262.15631916,          3.29435356
       1655.00000000,        261.99794360,          3.29236335
       1656.00000000,        261.83975926,          3.29037555
       1657.00000000,        261.68176580,          3.28839014
       1658.00000000,        261.52396288,          3.28640713
       1659.00000000,        261.36635014,          3.28442651
       1660.00000000,        261.20892726,          3.28244828
       1661.00000000,        261.05169387,          3.28047243
       1662.00000000,        260.89464965,          3.27849895
       1663.00000000,        260.73779425,          3.27652785
       1664.00000000,        260.58112733,          3.27455911
       1665.00000000,        260.42464855,          3.27259274
       1666.00000000,        260.26835758,          3.27062873
       1667.00000000,        260.11225406,          3.26866708
       1668.00000000,        259.95633768,          3.26670777
       1669.00000000,        259.80060808,          3.26475082
       1670.00000000,        259.64506494,          3.26279621
       1671.00000000,        259.48970793,          3.26084393
       1672.00000000,        259.33453670,          3.25889399
       1673.00000000,        259.17955092,          3.25694638
       1674.00000000,        259.02475026,          3.25500110
       1675.00000000,        258.87013440,          3.25305814
       1676.00000000,        258.71570299,          3.25111750
       1677.00000000,        258.56145572,          3.24917917
       1678.00000000,        258.40739225,          3.24724315
       1679.00000000,        258.25351224,          3.24530944
       1680.00000000,        258.09981539,          3.24337803
       1681.00000000,        257.94630135,          3.24144891
       1682.00000000,        257.79296980,          3.23952209
       1683.00000000,        257.63982042,          3.23759756
       1684.00000000,        257.48685289,          3.23567531
       1685.00000000,        257.33406687,          3.23375535
       1686.00000000,        257.18146205,          3.23183766
       1687.00000000,        257.02903810,          3.22992224
       1688.00000000,        256.87679470,          3.22800909
       1689.00000000,        256.72473154,          3.22609821
       1690.00000000,        256.57284829,          3.22418959
       1691.00000000,        256.42114463,          3.22228323
       1692.00000000,        256.26962025,          3.22037911
       1693.00000000,        256.11827482,          3.21847725
       1694.00000000,        255.96710804,          3.21657763
       1695.00000000,        255.81611958,          3.21468026
       1696.00000000,        255.66530912,          3.21278512
       1697.00000000,        255.51467637,          3.21089221
       1698.00000000,        255.36422099,          3.20900153
       1699.00000000,        255.21394268,          3.20711308
       1700.00000000,        255.06384112,          3.20522685
       1701.00000000,        254.91391601,          3.20334283
